asof_date,universe_count,price_eligible_count,missing_price_count,coverage_pct,coverage_quality,advances,declines,unchanged,net_advances,advance_decline_ratio,pct_advancing,pct_declining,cumulative_ad_line,point_in_time_reconstructed,membership_source,membership_quality,cross_validated,pit_perfect,price_source,price_quality,price_pit_perfect,research_only,decision_engine_ready,trading_signal,forecast,record_id,net_advances_pct_eligible,advances_5d,declines_5d,net_advances_5d,advances_20d,declines_20d,net_advances_20d,pct_advancing_20d_avg,pct_declining_20d_avg,advance_decline_ratio_20d,ad_line_change_20d,ad_line_change_60d,net_advances_z_252d,net_advances_20d_z_252d,pct_advancing_20d_z_252d,ad_line_change_20d_z_252d,breadth_research_state,analysis_point_in_time_reconstructed,analysis_pit_perfect,analysis_research_only,analysis_decision_engine_ready,analysis_trading_signal,analysis_forecast,analysis_record_id
2019-01-03,505,419,86,82.9703,LIMITED,69,350,0,-281,0.197143,16.46778,83.53222,-281.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190103,-67.06443914081146,,,,,,,,,,,,,,,,BALANCED_BREADTH,True,False,True,False,False,False,MBA_20190103
2019-01-04,505,419,86,82.9703,LIMITED,405,13,1,392,31.153846,96.658711,3.102625,111.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190104,93.55608591885442,,,,,,,,,,,,,,,,BALANCED_BREADTH,True,False,True,False,False,False,MBA_20190104
2019-01-07,505,419,86,82.9703,LIMITED,316,102,1,214,3.098039,75.417661,24.343675,325.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190107,51.07398568019092,,,,,,,,,,,,,,,,BALANCED_BREADTH,True,False,True,False,False,False,MBA_20190107
2019-01-08,505,419,86,82.9703,LIMITED,339,79,1,260,4.291139,80.906921,18.854415,585.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190108,62.05250596658711,,,,,,,,,,,,,,,,BALANCED_BREADTH,True,False,True,False,False,False,MBA_20190108
2019-01-09,505,419,86,82.9703,LIMITED,281,135,3,146,2.081481,67.064439,32.21957,731.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190109,34.84486873508354,1410.0,679.0,731.0,,,,,,,,,,,,,BALANCED_BREADTH,True,False,True,False,False,False,MBA_20190109
2019-01-10,505,419,86,82.9703,LIMITED,315,101,3,214,3.118812,75.178998,24.105012,945.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190110,51.07398568019092,1656.0,430.0,1226.0,,,,,,,,,,,,,BALANCED_BREADTH,True,False,True,False,False,False,MBA_20190110
2019-01-11,505,419,86,82.9703,LIMITED,231,182,6,49,1.269231,55.131265,43.436754,994.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190111,11.694510739856803,1482.0,599.0,883.0,,,,,,,,,,,,,BALANCED_BREADTH,True,False,True,False,False,False,MBA_20190111
2019-01-14,505,419,86,82.9703,LIMITED,132,285,2,-153,0.463158,31.50358,68.019093,841.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190114,-36.51551312649165,1298.0,782.0,516.0,,,,,,,,,,,,,BALANCED_BREADTH,True,False,True,False,False,False,MBA_20190114
2019-01-15,505,419,86,82.9703,LIMITED,317,101,1,216,3.138614,75.656325,24.105012,1057.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190115,51.551312649164686,1276.0,804.0,472.0,,,,,,,,,,,,,BALANCED_BREADTH,True,False,True,False,False,False,MBA_20190115
2019-01-16,505,419,86,82.9703,LIMITED,245,172,2,73,1.424419,58.472554,41.050119,1130.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190116,17.42243436754177,1240.0,841.0,399.0,,,,,,,,,,,,,BALANCED_BREADTH,True,False,True,False,False,False,MBA_20190116
2019-01-17,505,419,86,82.9703,LIMITED,359,60,0,299,5.983333,85.680191,14.319809,1429.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190117,71.36038186157518,1284.0,800.0,484.0,,,,,,,,,,,,,BALANCED_BREADTH,True,False,True,False,False,False,MBA_20190117
2019-01-18,505,419,86,82.9703,LIMITED,378,41,0,337,9.219512,90.214797,9.785203,1766.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190118,80.42959427207637,1431.0,659.0,772.0,,,,,,,,,,,,,BALANCED_BREADTH,True,False,True,False,False,False,MBA_20190118
2019-01-22,505,419,86,82.9703,LIMITED,71,348,0,-277,0.204023,16.945107,83.054893,1489.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190122,-66.10978520286396,1370.0,722.0,648.0,,,,,,,,,,,,,BALANCED_BREADTH,True,False,True,False,False,False,MBA_20190122
2019-01-23,505,419,86,82.9703,LIMITED,206,211,2,-5,0.976303,49.164678,50.357995,1484.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190123,-1.1933174224343674,1259.0,832.0,427.0,,,,,,,,,,,,,BALANCED_BREADTH,True,False,True,False,False,False,MBA_20190123
2019-01-24,505,419,86,82.9703,LIMITED,268,151,0,117,1.774834,63.961814,36.038186,1601.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190124,27.923627684964202,1282.0,811.0,471.0,,,,,,,,,,,,,BALANCED_BREADTH,True,False,True,False,False,False,MBA_20190124
2019-01-25,505,419,86,82.9703,LIMITED,330,89,0,241,3.707865,78.75895,21.24105,1842.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190125,57.51789976133651,1253.0,840.0,413.0,,,,,,,,,,,,,BALANCED_BREADTH,True,False,True,False,False,False,MBA_20190125
2019-01-28,505,419,86,82.9703,LIMITED,147,271,1,-124,0.542435,35.083532,64.677804,1718.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190128,-29.594272076372313,1022.0,1070.0,-48.0,,,,,,,,,,,,,BALANCED_BREADTH,True,False,True,False,False,False,MBA_20190128
2019-01-29,505,419,86,82.9703,LIMITED,229,187,3,42,1.224599,54.653938,44.630072,1760.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190129,10.023866348448687,1180.0,909.0,271.0,,,,,,,,,,,,,BALANCED_BREADTH,True,False,True,False,False,False,MBA_20190129
2019-01-30,505,419,86,82.9703,LIMITED,350,68,1,282,5.147059,83.53222,16.229117,2042.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190130,67.30310262529832,1324.0,766.0,558.0,,,,,,,,,,,,,BALANCED_BREADTH,True,False,True,False,False,False,MBA_20190130
2019-01-31,505,419,86,82.9703,LIMITED,288,130,1,158,2.215385,68.735084,31.026253,2200.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190131,37.70883054892602,1344.0,745.0,599.0,5276.0,3076.0,2200.0,62.95942725,36.70644385,1.7152145643693109,,,,,,,POSITIVE_BREADTH,True,False,True,False,False,False,MBA_20190131
2019-02-01,505,419,86,82.9703,LIMITED,228,188,3,40,1.212766,54.415274,44.868735,2240.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190201,9.54653937947494,1242.0,844.0,398.0,5435.0,2914.0,2521.0,64.85680195,34.773269600000006,1.865133836650652,2521.0,,,,,,POSITIVE_BREADTH,True,False,True,False,False,False,MBA_20190201
2019-02-04,505,419,86,82.9703,LIMITED,301,114,4,187,2.640351,71.837709,27.207637,2427.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190204,44.630071599045344,1396.0,687.0,709.0,5331.0,3015.0,2316.0,63.61575185,35.9785202,1.7681592039800995,2316.0,,,,,,POSITIVE_BREADTH,True,False,True,False,False,False,MBA_20190204
2019-02-05,505,419,86,82.9703,LIMITED,280,133,6,147,2.105263,66.825776,31.742243,2574.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190205,35.08353221957041,1447.0,633.0,814.0,5295.0,3046.0,2249.0,63.1861576,36.3484486,1.7383453709783323,2249.0,,,,,,POSITIVE_BREADTH,True,False,True,False,False,False,MBA_20190205
2019-02-06,505,419,86,82.9703,LIMITED,179,237,3,-58,0.755274,42.720764,56.563246,2516.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190206,-13.842482100238662,1276.0,802.0,474.0,5135.0,3204.0,1931.0,61.27684975,38.23389015,1.6026841448189764,1931.0,,,,,,POSITIVE_BREADTH,True,False,True,False,False,False,MBA_20190206
2019-02-07,505,419,86,82.9703,LIMITED,141,277,1,-136,0.509025,33.651551,66.109785,2380.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190207,-32.4582338902148,1129.0,949.0,180.0,4995.0,3346.0,1649.0,59.60620535,39.9284009,1.492827256425583,1649.0,,,,,,POSITIVE_BREADTH,True,False,True,False,False,False,MBA_20190207
2019-02-08,505,419,86,82.9703,LIMITED,237,181,1,56,1.309392,56.563246,43.198091,2436.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190208,13.365155131264917,1138.0,942.0,196.0,4917.0,3426.0,1491.0,58.675417749999994,40.88305485,1.435201401050788,1491.0,,,,,,POSITIVE_BREADTH,True,False,True,False,False,False,MBA_20190208
2019-02-11,505,419,86,82.9703,LIMITED,264,151,4,113,1.748344,63.00716,36.038186,2549.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190211,26.968973747016705,1101.0,979.0,122.0,4950.0,3395.0,1555.0,59.069212500000006,40.51312645,1.4580265095729013,1555.0,,,,,,POSITIVE_BREADTH,True,False,True,False,False,False,MBA_20190211
2019-02-12,505,419,86,82.9703,LIMITED,343,76,0,267,4.513158,81.861575,18.138425,2816.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190212,63.72315035799523,1164.0,922.0,242.0,5161.0,3186.0,1975.0,61.58711225,38.019093049999995,1.6198995605775266,1975.0,,,,,,POSITIVE_BREADTH,True,False,True,False,False,False,MBA_20190212
2019-02-13,505,419,86,82.9703,LIMITED,281,138,0,143,2.036232,67.064439,32.935561,2959.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190213,34.12887828162291,1266.0,823.0,443.0,5125.0,3223.0,1902.0,61.15751795,38.4606205,1.5901334160719827,1902.0,,,,,,POSITIVE_BREADTH,True,False,True,False,False,False,MBA_20190213
2019-02-14,505,419,86,82.9703,LIMITED,152,263,4,-111,0.577947,36.27685,62.768496,2848.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190214,-26.49164677804296,1277.0,809.0,468.0,5032.0,3314.0,1718.0,60.04773275,39.54653935,1.5184067592033796,1718.0,,,,,,POSITIVE_BREADTH,True,False,True,False,False,False,MBA_20190214
2019-02-15,505,420,85,83.1683,LIMITED,361,59,0,302,6.118644,85.952381,14.047619,3150.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190215,71.9047619047619,1401.0,687.0,714.0,5034.0,3313.0,1721.0,60.06134225000001,39.53292985,1.5194687594325385,1721.0,,,,,,POSITIVE_BREADTH,True,False,True,False,False,False,MBA_20190215
2019-02-19,505,420,85,83.1683,LIMITED,241,175,4,66,1.377143,57.380952,41.666667,3216.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190219,15.714285714285714,1378.0,711.0,667.0,4897.0,3447.0,1450.0,58.419650000000004,41.12700305,1.4206556425877575,1450.0,,,,,,POSITIVE_BREADTH,True,False,True,False,False,False,MBA_20190219
2019-02-20,505,420,85,83.1683,LIMITED,265,150,5,115,1.766667,63.095238,35.714286,3331.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190220,27.380952380952383,1300.0,785.0,515.0,5091.0,3249.0,1842.0,60.72715655,38.7599727,1.566943674976916,1842.0,,,,,,POSITIVE_BREADTH,True,False,True,False,False,False,MBA_20190220
2019-02-21,505,420,85,83.1683,LIMITED,168,251,1,-83,0.669323,40.0,59.761905,3248.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190221,-19.761904761904763,1187.0,898.0,289.0,5053.0,3289.0,1764.0,60.26892264999999,39.2301682,1.536333231985406,1764.0,,,,,,POSITIVE_BREADTH,True,False,True,False,False,False,MBA_20190221
2019-02-22,505,420,85,83.1683,LIMITED,324,94,2,230,3.446809,77.142857,22.380952,3478.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190222,54.761904761904766,1359.0,729.0,630.0,5109.0,3232.0,1877.0,60.927974799999994,38.547306500000005,1.5807549504950495,1877.0,,,,,,POSITIVE_BREADTH,True,False,True,False,False,False,MBA_20190222
2019-02-25,505,420,85,83.1683,LIMITED,197,221,2,-24,0.891403,46.904762,52.619048,3454.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190225,-5.714285714285714,1195.0,891.0,304.0,4976.0,3364.0,1612.0,59.335265400000004,40.116206399999996,1.4791914387633769,1612.0,,,,,,POSITIVE_BREADTH,True,False,True,False,False,False,MBA_20190225
2019-02-26,505,420,85,83.1683,LIMITED,167,247,6,-80,0.676113,39.761905,58.809524,3374.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190226,-19.047619047619047,1121.0,963.0,158.0,4996.0,3340.0,1656.0,59.56918404999999,39.822792400000004,1.495808383233533,1656.0,,,,,,POSITIVE_BREADTH,True,False,True,False,False,False,MBA_20190226
2019-02-27,505,420,85,83.1683,LIMITED,224,188,8,36,1.191489,53.333333,44.761905,3410.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190227,8.571428571428571,1080.0,1001.0,79.0,4991.0,3341.0,1650.0,59.50315379999999,39.82938405,1.4938641125411554,1650.0,,,,,,POSITIVE_BREADTH,True,False,True,False,False,False,MBA_20190227
2019-02-28,505,420,85,83.1683,LIMITED,203,214,3,-11,0.948598,48.333333,50.952381,3399.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190228,-2.619047619047619,1115.0,964.0,151.0,4844.0,3487.0,1357.0,57.743209449999995,41.56554725,1.3891597361628907,1357.0,,,,,,POSITIVE_BREADTH,True,False,True,False,False,False,MBA_20190228
2019-03-01,505,420,85,83.1683,LIMITED,300,118,2,182,2.542373,71.428571,28.095238,3581.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190301,43.333333333333336,1091.0,988.0,103.0,4856.0,3475.0,1381.0,57.87788379999999,41.418996500000006,1.397410071942446,1381.0,,,,,,POSITIVE_BREADTH,True,False,True,False,False,False,MBA_20190301
2019-03-04,505,420,85,83.1683,LIMITED,141,277,2,-136,0.509025,33.571429,65.952381,3445.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190304,-32.38095238095238,1035.0,1044.0,-9.0,4769.0,3564.0,1205.0,56.83569155,42.4731788,1.3381032547699214,1205.0,,,,,,POSITIVE_BREADTH,True,False,True,False,False,False,MBA_20190304
2019-03-05,505,420,85,83.1683,LIMITED,145,273,2,-128,0.531136,34.52381,65.0,3317.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190305,-30.476190476190478,1013.0,1070.0,-57.0,4613.0,3723.0,890.0,54.9699966,44.36279695,1.239054525919957,890.0,,,,,,POSITIVE_BREADTH,True,False,True,False,False,False,MBA_20190305
2019-03-06,505,420,85,83.1683,LIMITED,85,333,2,-248,0.255255,20.238095,79.285714,3069.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190306,-59.04761904761905,874.0,1215.0,-341.0,4418.0,3923.0,495.0,52.64061255,46.7399705,1.12617894468519,495.0,,,,,,POSITIVE_BREADTH,True,False,True,False,False,False,MBA_20190306
2019-03-07,505,420,85,83.1683,LIMITED,85,334,1,-249,0.254491,20.238095,79.52381,2820.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190307,-59.285714285714285,756.0,1335.0,-579.0,4324.0,4020.0,304.0,51.516479100000005,47.8879987,1.0756218905472636,304.0,,,,,,POSITIVE_BREADTH,True,False,True,False,False,False,MBA_20190307
2019-03-08,505,420,85,83.1683,LIMITED,169,249,2,-80,0.678715,40.238095,59.285714,2740.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190308,-19.047619047619047,625.0,1466.0,-841.0,4352.0,3992.0,360.0,51.84580630000001,47.546795149999994,1.0901803607214429,360.0,,,,,,POSITIVE_BREADTH,True,False,True,False,False,False,MBA_20190308
2019-03-11,505,420,85,83.1683,LIMITED,394,25,1,369,15.76,93.809524,5.952381,3109.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190311,87.85714285714286,878.0,1214.0,-336.0,4509.0,3836.0,673.0,53.708120199999996,45.68450965,1.1754431699687173,673.0,,,,,,POSITIVE_BREADTH,True,False,True,False,False,False,MBA_20190311
2019-03-12,505,420,85,83.1683,LIMITED,282,129,9,153,2.186047,67.142857,30.714286,3262.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190312,36.42857142857142,1015.0,1070.0,-55.0,4527.0,3814.0,713.0,53.91490505,45.41831465,1.1869428421604615,713.0,,,,,,POSITIVE_BREADTH,True,False,True,False,False,False,MBA_20190312
2019-03-13,505,421,84,83.3663,LIMITED,341,77,3,264,4.428571,80.997625,18.289786,3526.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190313,62.70783847980997,1271.0,814.0,457.0,4525.0,3815.0,710.0,53.871707549999996,45.4258827,1.1861074705111403,710.0,,,,,,POSITIVE_BREADTH,True,False,True,False,False,False,MBA_20190313
2019-03-14,505,422,83,83.5644,LIMITED,189,227,6,-38,0.832599,44.78673,53.791469,3488.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190314,-9.004739336492891,1375.0,707.0,668.0,4433.0,3904.0,529.0,52.7578221,46.4686781,1.1355020491803278,529.0,,,,,,POSITIVE_BREADTH,True,False,True,False,False,False,MBA_20190314
2019-03-15,505,422,83,83.5644,LIMITED,276,142,4,134,1.943662,65.402844,33.649289,3622.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190315,31.753554502369667,1482.0,600.0,882.0,4557.0,3783.0,774.0,54.2141218,45.01271774999999,1.204599524187153,774.0,,,,,,POSITIVE_BREADTH,True,False,True,False,False,False,MBA_20190315
2019-03-18,505,422,83,83.5644,LIMITED,272,149,1,123,1.825503,64.454976,35.308057,3745.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190318,29.14691943127962,1360.0,724.0,636.0,4468.0,3873.0,595.0,53.13925155,46.07573965,1.1536276788019624,595.0,,,,,,POSITIVE_BREADTH,True,False,True,False,False,False,MBA_20190318
2019-03-19,505,422,83,83.5644,LIMITED,162,258,2,-96,0.627907,38.388626,61.137441,3649.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190319,-22.748815165876778,1240.0,853.0,387.0,4389.0,3956.0,433.0,52.18963525,47.049278349999994,1.109453993933266,433.0,,,,,,POSITIVE_BREADTH,True,False,True,False,False,False,MBA_20190319
2019-03-20,505,422,83,83.5644,LIMITED,131,290,1,-159,0.451724,31.042654,68.720379,3490.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190320,-37.677725118483416,1030.0,1066.0,-36.0,4255.0,4096.0,159.0,50.58700605,48.699583000000004,1.038818359375,159.0,,,,,,POSITIVE_BREADTH,True,False,True,False,False,False,MBA_20190320
2019-03-21,505,422,83,83.5644,LIMITED,380,42,0,338,9.047619,90.047393,9.952607,3828.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190321,80.09478672985783,1221.0,881.0,340.0,4467.0,3887.0,580.0,53.089375700000005,46.2091181,1.1492153331618216,580.0,,,,,,POSITIVE_BREADTH,True,False,True,False,False,False,MBA_20190321
2019-03-22,505,422,83,83.5644,LIMITED,65,357,0,-292,0.182073,15.402844,84.597156,3536.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190322,-69.19431279620854,1010.0,1096.0,-86.0,4208.0,4150.0,58.0,50.00237505,49.3199283,1.0139759036144578,58.0,,,,,,POSITIVE_BREADTH,True,False,True,False,False,False,MBA_20190322
2019-03-25,505,422,83,83.5644,LIMITED,216,196,10,20,1.102041,51.184834,46.445498,3556.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190325,4.739336492890995,954.0,1143.0,-189.0,4227.0,4125.0,102.0,50.216378649999996,49.0112508,1.0247272727272727,102.0,,,,,,POSITIVE_BREADTH,True,False,True,False,False,False,MBA_20190325
