asof_date,universe_count,price_eligible_count,missing_price_count,coverage_pct,coverage_quality,advances,declines,unchanged,net_advances,advance_decline_ratio,pct_advancing,pct_declining,cumulative_ad_line,point_in_time_reconstructed,membership_source,membership_quality,cross_validated,pit_perfect,price_source,price_quality,price_pit_perfect,research_only,decision_engine_ready,trading_signal,forecast,record_id
2019-02-26,505,420,85,83.1683,LIMITED,167,247,6,-80,0.676113,39.761905,58.809524,3374.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190226
2019-02-27,505,420,85,83.1683,LIMITED,224,188,8,36,1.191489,53.333333,44.761905,3410.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190227
2019-02-28,505,420,85,83.1683,LIMITED,203,214,3,-11,0.948598,48.333333,50.952381,3399.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190228
2019-03-01,505,420,85,83.1683,LIMITED,300,118,2,182,2.542373,71.428571,28.095238,3581.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190301
2019-03-04,505,420,85,83.1683,LIMITED,141,277,2,-136,0.509025,33.571429,65.952381,3445.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190304
2019-03-05,505,420,85,83.1683,LIMITED,145,273,2,-128,0.531136,34.52381,65.0,3317.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190305
2019-03-06,505,420,85,83.1683,LIMITED,85,333,2,-248,0.255255,20.238095,79.285714,3069.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190306
2019-03-07,505,420,85,83.1683,LIMITED,85,334,1,-249,0.254491,20.238095,79.52381,2820.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190307
2019-03-08,505,420,85,83.1683,LIMITED,169,249,2,-80,0.678715,40.238095,59.285714,2740.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190308
2019-03-11,505,420,85,83.1683,LIMITED,394,25,1,369,15.76,93.809524,5.952381,3109.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190311
2019-03-12,505,420,85,83.1683,LIMITED,282,129,9,153,2.186047,67.142857,30.714286,3262.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190312
2019-03-13,505,421,84,83.3663,LIMITED,341,77,3,264,4.428571,80.997625,18.289786,3526.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190313
2019-03-14,505,422,83,83.5644,LIMITED,189,227,6,-38,0.832599,44.78673,53.791469,3488.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190314
2019-03-15,505,422,83,83.5644,LIMITED,276,142,4,134,1.943662,65.402844,33.649289,3622.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190315
2019-03-18,505,422,83,83.5644,LIMITED,272,149,1,123,1.825503,64.454976,35.308057,3745.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190318
2019-03-19,505,422,83,83.5644,LIMITED,162,258,2,-96,0.627907,38.388626,61.137441,3649.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190319
2019-03-20,505,422,83,83.5644,LIMITED,131,290,1,-159,0.451724,31.042654,68.720379,3490.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190320
2019-03-21,505,422,83,83.5644,LIMITED,380,42,0,338,9.047619,90.047393,9.952607,3828.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190321
2019-03-22,505,422,83,83.5644,LIMITED,65,357,0,-292,0.182073,15.402844,84.597156,3536.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190322
2019-03-25,505,422,83,83.5644,LIMITED,216,196,10,20,1.102041,51.184834,46.445498,3556.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190325
2019-03-26,505,422,83,83.5644,LIMITED,361,59,2,302,6.118644,85.545024,13.981043,3858.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190326
2019-03-27,505,422,83,83.5644,LIMITED,133,284,5,-151,0.46831,31.516588,67.298578,3707.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190327
2019-03-28,505,422,83,83.5644,LIMITED,311,107,4,204,2.906542,73.696682,25.35545,3911.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190328
2019-03-29,505,422,83,83.5644,LIMITED,326,92,4,234,3.543478,77.251185,21.800948,4145.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190329
2019-04-01,505,422,83,83.5644,LIMITED,321,98,3,223,3.27551,76.066351,23.222749,4368.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190401
2019-04-02,505,422,83,83.5644,LIMITED,205,216,1,-11,0.949074,48.578199,51.184834,4357.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190402
2019-04-03,505,422,83,83.5644,LIMITED,266,152,4,114,1.75,63.033175,36.018957,4471.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190403
2019-04-04,505,422,83,83.5644,LIMITED,250,171,1,79,1.461988,59.241706,40.521327,4550.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190404
2019-04-05,505,422,83,83.5644,LIMITED,332,87,3,245,3.816092,78.672986,20.616114,4795.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190405
2019-04-08,505,422,83,83.5644,LIMITED,220,201,1,19,1.094527,52.132701,47.630332,4814.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190408
2019-04-09,505,422,83,83.5644,LIMITED,87,333,2,-246,0.261261,20.616114,78.909953,4568.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190409
2019-04-10,505,422,83,83.5644,LIMITED,301,118,3,183,2.550847,71.327014,27.962085,4751.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190410
2019-04-11,505,422,83,83.5644,LIMITED,263,152,7,111,1.730263,62.322275,36.018957,4862.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190411
2019-04-12,505,422,83,83.5644,LIMITED,325,96,1,229,3.385417,77.014218,22.748815,5091.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190412
2019-04-15,505,422,83,83.5644,LIMITED,167,253,2,-86,0.660079,39.57346,59.952607,5005.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190415
2019-04-16,505,422,83,83.5644,LIMITED,228,193,1,35,1.181347,54.028436,45.734597,5040.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190416
2019-04-17,505,422,83,83.5644,LIMITED,165,254,3,-89,0.649606,39.099526,60.189573,4951.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190417
2019-04-18,505,422,83,83.5644,LIMITED,249,171,2,78,1.45614,59.004739,40.521327,5029.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190418
2019-04-22,505,422,83,83.5644,LIMITED,157,263,2,-106,0.596958,37.203791,62.322275,4923.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190422
2019-04-23,505,422,83,83.5644,LIMITED,347,72,3,275,4.819444,82.227488,17.061611,5198.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190423
2019-04-24,505,422,83,83.5644,LIMITED,216,203,3,13,1.064039,51.184834,48.104265,5211.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190424
2019-04-25,505,422,83,83.5644,LIMITED,163,259,0,-96,0.629344,38.625592,61.374408,5115.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190425
2019-04-26,505,422,83,83.5644,LIMITED,314,105,3,209,2.990476,74.407583,24.881517,5324.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190426
2019-04-29,505,422,83,83.5644,LIMITED,194,228,0,-34,0.850877,45.971564,54.028436,5290.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190429
2019-04-30,505,422,83,83.5644,LIMITED,277,145,0,132,1.910345,65.63981,34.36019,5422.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190430
2019-05-01,505,422,83,83.5644,LIMITED,65,356,1,-291,0.182584,15.402844,84.36019,5131.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190501
2019-05-02,505,422,83,83.5644,LIMITED,240,181,1,59,1.325967,56.872038,42.890995,5190.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190502
2019-05-03,505,422,83,83.5644,LIMITED,347,72,3,275,4.819444,82.227488,17.061611,5465.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190503
2019-05-06,505,422,83,83.5644,LIMITED,111,307,4,-196,0.361564,26.303318,72.748815,5269.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190506
2019-05-07,505,422,83,83.5644,LIMITED,30,392,0,-362,0.076531,7.109005,92.890995,4907.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190507
2019-05-08,505,422,83,83.5644,LIMITED,176,243,3,-67,0.72428,41.706161,57.582938,4840.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190508
2019-05-09,505,422,83,83.5644,LIMITED,194,222,6,-28,0.873874,45.971564,52.606635,4812.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190509
2019-05-10,505,422,83,83.5644,LIMITED,296,125,1,171,2.368,70.14218,29.620853,4983.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190510
2019-05-13,505,422,83,83.5644,LIMITED,45,376,1,-331,0.119681,10.663507,89.099526,4652.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190513
2019-05-14,505,422,83,83.5644,LIMITED,336,85,1,251,3.952941,79.620853,20.14218,4903.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190514
2019-05-15,505,422,83,83.5644,LIMITED,276,144,2,132,1.916667,65.402844,34.123223,5035.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190515
2019-05-16,505,422,83,83.5644,LIMITED,331,91,0,240,3.637363,78.436019,21.563981,5275.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190516
2019-05-17,505,422,83,83.5644,LIMITED,119,302,1,-183,0.39404,28.199052,71.563981,5092.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190517
2019-05-20,505,422,83,83.5644,LIMITED,139,278,5,-139,0.5,32.938389,65.876777,4953.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190520
2019-05-21,505,422,83,83.5644,LIMITED,367,53,2,314,6.924528,86.966825,12.559242,5267.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190521
2019-05-22,505,422,83,83.5644,LIMITED,168,249,5,-81,0.674699,39.810427,59.004739,5186.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190522
2019-05-23,505,422,83,83.5644,LIMITED,94,327,1,-233,0.287462,22.274882,77.488152,4953.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190523
2019-05-24,505,422,83,83.5644,LIMITED,246,173,3,73,1.421965,58.293839,40.995261,5026.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190524
2019-05-28,505,422,83,83.5644,LIMITED,54,365,3,-311,0.147945,12.796209,86.492891,4715.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190528
2019-05-29,505,422,83,83.5644,LIMITED,113,309,0,-196,0.365696,26.777251,73.222749,4519.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190529
2019-05-30,505,422,83,83.5644,LIMITED,250,168,4,82,1.488095,59.241706,39.810427,4601.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190530
2019-05-31,505,422,83,83.5644,LIMITED,93,326,3,-233,0.285276,22.037915,77.251185,4368.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190531
2019-06-03,505,424,81,83.9604,LIMITED,312,112,0,200,2.785714,73.584906,26.415094,4568.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190603
2019-06-04,505,424,81,83.9604,LIMITED,376,47,1,329,8.0,88.679245,11.084906,4897.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190604
2019-06-05,505,424,81,83.9604,LIMITED,306,115,3,191,2.66087,72.169811,27.122642,5088.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190605
2019-06-06,505,424,81,83.9604,LIMITED,290,134,0,156,2.164179,68.396226,31.603774,5244.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190606
2019-06-07,505,424,81,83.9604,LIMITED,321,101,2,220,3.178218,75.707547,23.820755,5464.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190607
2019-06-10,505,424,81,83.9604,LIMITED,269,153,2,116,1.75817,63.443396,36.084906,5580.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190610
2019-06-11,505,424,81,83.9604,LIMITED,188,234,2,-46,0.803419,44.339623,55.188679,5534.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190611
2019-06-12,505,424,81,83.9604,LIMITED,214,210,0,4,1.019048,50.471698,49.528302,5538.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190612
2019-06-13,505,424,81,83.9604,LIMITED,307,114,3,193,2.692982,72.40566,26.886792,5731.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190613
2019-06-14,505,424,81,83.9604,LIMITED,182,239,3,-57,0.761506,42.924528,56.367925,5674.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190614
2019-06-17,505,424,81,83.9604,LIMITED,186,236,2,-50,0.788136,43.867925,55.660377,5624.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190617
2019-06-18,505,424,81,83.9604,LIMITED,313,110,1,203,2.845455,73.820755,25.943396,5827.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190618
2019-06-19,505,424,81,83.9604,LIMITED,288,135,1,153,2.133333,67.924528,31.839623,5980.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190619
2019-06-20,505,424,81,83.9604,LIMITED,353,69,2,284,5.115942,83.254717,16.273585,6264.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190620
2019-06-21,505,424,81,83.9604,LIMITED,163,261,0,-98,0.624521,38.443396,61.556604,6166.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190621
2019-06-24,505,424,81,83.9604,LIMITED,165,257,2,-92,0.642023,38.915094,60.613208,6074.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190624
2019-06-25,505,424,81,83.9604,LIMITED,102,318,4,-216,0.320755,24.056604,75.0,5858.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190625
2019-06-26,505,424,81,83.9604,LIMITED,187,237,0,-50,0.78903,44.103774,55.896226,5808.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190626
2019-06-27,505,424,81,83.9604,LIMITED,316,104,4,212,3.038462,74.528302,24.528302,6020.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190627
2019-06-28,505,424,81,83.9604,LIMITED,347,71,6,276,4.887324,81.839623,16.745283,6296.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190628
2019-07-01,505,425,80,84.1584,LIMITED,297,125,3,172,2.376,69.882353,29.411765,6468.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190701
2019-07-02,505,425,80,84.1584,LIMITED,235,188,2,47,1.25,55.294118,44.235294,6515.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190702
2019-07-03,505,425,80,84.1584,LIMITED,367,57,1,310,6.438596,86.352941,13.411765,6825.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190703
2019-07-05,505,425,80,84.1584,LIMITED,159,259,7,-100,0.6139,37.411765,60.941176,6725.0,True,FREE_PUBLIC_RECONSTRUCTION,RESEARCH_GRADE,True,False,YAHOO_FINANCE_YFINANCE,FREE_PUBLIC_RESEARCH_GRADE,False,True,False,False,False,MB_20190705
